lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,a,t0,log_scaler,scaler,log_lik.1,log_lik.2,log_lik.3,log_lik.4,log_lik.5,log_lik.6,log_lik.7,log_lik.8,log_lik.9,log_lik.10,log_lik.11,log_lik.12,log_lik.13,log_lik.14,log_lik.15,log_lik.16,log_lik.17,log_lik.18,log_lik.19,log_lik.20,log_lik.21,log_lik.22,log_lik.23,log_lik.24,log_lik.25,log_lik.26,log_lik.27,log_lik.28,log_lik.29,log_lik.30,log_lik.31,log_lik.32,log_lik.33,log_lik.34,log_lik.35,log_lik.36,log_lik.37,log_lik.38,log_lik.39,log_lik.40,log_lik.41,log_lik.42,log_lik.43,log_lik.44,log_lik.45,log_lik.46,log_lik.47,log_lik.48,log_lik.49,log_lik.50,log_lik.51,log_lik.52,log_lik.53,log_lik.54,log_lik.55,log_lik.56,log_lik.57,log_lik.58,log_lik.59,log_lik.60,log_lik.61,log_lik.62,log_lik.63,log_lik.64,log_lik.65,log_lik.66,log_lik.67,log_lik.68,log_lik.69,log_lik.70,log_lik.71,log_lik.72,log_lik.73,log_lik.74,log_lik.75,log_lik.76,log_lik.77,log_lik.78,log_lik.79,log_lik.80,log_lik.81,log_lik.82,log_lik.83,log_lik.84,log_lik.85,log_lik.86,log_lik.87,log_lik.88,log_lik.89,log_lik.90,log_lik.91,log_lik.92,log_lik.93,log_lik.94,log_lik.95,log_lik.96,log_lik.97,log_lik.98,log_lik.99
# Adaptation terminated
# Step size = 0.265613
# Elements of inverse mass matrix:
# 0.514289, -0.00440222, 0.0104331, -0.000152749
# -0.00440222, 0.0118505, -0.0296515, 0.0020843
# 0.0104331, -0.0296515, 0.25828, -0.00513842
# -0.000152749, 0.0020843, -0.00513842, 0.0579587
-81.489814,0.98521492,0.26561318,3,7,0,82.55732,0.22881262,1.2432154,0.12120422,-2.5721688,0.076369736,0.14693358,-0.85722806,0.06843899,-2.2246737,-0.0080817534,-1.4531095,-0.31476049,-1.839788,-0.89415429,0.06379284,-0.91224642,-1.864035,-1.3720798,0.19591307,-0.11373325,0.18586411,-0.40866997,-0.52635846,-0.48042265,-0.27948002,-0.41503244,0.063717118,-0.82625056,-0.15987758,-0.108497,-0.16234346,0.1834953,-2.5284764,-0.27194237,-0.3435364,-2.0255248,0.032716542,-1.9597946,0.046455734,-1.1305866,-0.37530583,-0.68251567,-0.60283665,-0.74132703,0.17693679,-0.21074315,-2.2225224,-1.1300478,-0.11385447,-0.52412982,0.090372804,0.10889018,-0.36981184,-0.89311738,-0.70065757,-0.24080908,-0.15570225,0.18669455,-0.92391046,0.089913586,0.030714091,-4.5286439,-0.16910844,-1.7776601,-0.12512669,0.10361598,-3.0417392,-0.057732361,-0.018130751,0.17753515,0.18158051,-0.052132768,-0.10201618,0.12971135,0.10622203,-0.18481141,-0.34239207,-0.053442769,0.1485014,-0.10021594,-3.7160261,-1.7344074,0.080554738,-2.5466261,-0.28318292,0.16493314,-0.74457584,-0.0282641,-1.9023419,-1.4763684,-0.22173783,-0.44932142,-0.60032024,-0.87822296,-1.0669016,-2.9666298,-0.3266192,0.042567683,-0.50837884,-0.34830317,-0.82399531,-2.1560322,0.080490716,-0.1536518
-79.459675,1,0.26561318,3,15,0,82.198033,0.31834533,1.2047822,0.11917375,-2.5403703,0.078837203,0.18417053,-0.90695036,0.18307796,-2.3589506,0.0050544341,-1.5332519,-0.32387368,-1.9395156,-0.95163623,0.085116942,-0.59405444,-1.9526281,-1.437492,0.25762019,-0.10959513,0.24374615,-0.42551682,-0.55513481,-0.49760051,-0.085460892,-0.43213127,0.086784393,-0.86879909,-0.15738093,0.045493115,-0.16338005,0.24135753,-2.6880227,-0.28043468,-0.35454811,-2.1514627,0.049497162,-2.079964,0.066633299,-1.1951975,-0.38390034,-0.72122761,-0.63562359,-0.78168802,0.24894684,-0.21331341,-2.3599998,-1.2051421,0.042003704,-0.28762291,0.1183911,0.21036331,-0.16101912,-0.94299829,-0.73761791,-0.24429417,0.0056603051,0.24348303,-0.96969714,0.11340244,0.15206261,-4.9858089,-0.16732268,-1.8797936,-0.12130305,0.13120179,-3.2270066,0.085550481,-0.005586616,0.22829584,0.24030972,-0.042193869,0.050980805,0.22089569,0.13637821,-0.0038566548,-0.12733813,-0.04478838,0.19164318,-0.093419955,-4.0508032,-1.8381882,0.10156635,-2.7021366,-0.2978124,0.21426861,-0.77639739,-0.015640945,-2.0026515,-1.0496108,-0.22446786,-0.47074557,-0.62589565,-0.57289418,-1.1241609,-3.1866468,-0.33742884,0.15699346,-0.5324906,-0.14385009,-0.52686041,-2.2917938,0.10267476,-0.15039172
-79.664447,0.98790038,0.26561318,4,15,0,83.254129,0.76143856,1.275383,0.10053577,-2.8686124,0.056777655,0.072166471,-0.90675911,0.10611392,-2.1923329,-0.083809284,-1.4615033,-0.37825407,-1.8397342,-0.95319863,-0.018980679,-0.31345265,-1.8011207,-1.3538171,0.14960046,-0.1824244,0.12291538,-0.47375992,-0.59547822,-0.52139754,-0.060836636,-0.47976847,-0.0097261057,-0.85500859,-0.2234126,0.018615074,-0.23778732,0.12260268,-2.4987114,-0.33970096,-0.40300555,-2.0133324,-0.047043448,-1.946593,-0.030696475,-1.1547709,-0.41471604,-0.726998,-0.6507001,-0.77781628,0.13028477,-0.28227123,-2.1746132,-1.1838893,0.031271743,-0.17109635,0.032179226,0.13174485,-0.10168199,-0.92931096,-0.7461743,-0.30601512,-0.0095605724,0.12400462,-0.95879417,-0.0074493606,0.077883425,-4.4468011,-0.23734888,-1.7723609,-0.19636428,0.024153079,-2.9629216,0.038297007,-0.094631271,0.111126,0.12260147,-0.12618279,0.018989596,0.11959666,0.043678244,0.0056239823,-0.066748935,-0.11763359,0.090231587,-0.16024791,-3.3153416,-1.7658519,-0.0088778607,-2.4110528,-0.37902183,0.1189293,-0.77548459,-0.11626923,-1.8320701,-0.52424791,-0.27340594,-0.52349725,-0.631611,-0.32006406,-1.0999132,-2.8325222,-0.38316265,0.082452362,-0.57050899,-0.090155891,-0.29306058,-2.1554529,-0.0015035126,-0.22007133
-78.223615,0.99510386,0.26561318,4,15,0,80.953283,0.67286813,1.2541848,0.1095209,-2.8268604,0.05919842,0.11212022,-0.89596765,0.11732485,-2.2277978,-0.048028865,-1.4697647,-0.35104412,-1.8573306,-0.94227025,0.020236715,-0.46624791,-1.8311197,-1.3652737,0.18449345,-0.1505622,0.16065202,-0.44941955,-0.57267285,-0.50315783,-0.10438391,-0.45557155,0.028512079,-0.84565336,-0.19215924,0.0037509625,-0.20628947,0.15943649,-2.5444277,-0.31190072,-0.37742272,-2.0426518,-0.0094047602,-1.973668,0.0074127993,-1.1548634,-0.39324767,-0.71457503,-0.6355254,-0.76662611,0.16441662,-0.25199864,-2.2106323,-1.1792903,0.0091102995,-0.25553493,0.067229454,0.14780072,-0.15949026,-0.92249005,-0.7329387,-0.27610572,-0.033165663,0.16332275,-0.94964023,0.036119141,0.084847176,-4.623763,-0.20510069,-1.7910808,-0.16365525,0.063927971,-3.0246673,0.030935796,-0.058497241,0.14972724,0.15942659,-0.091107267,0.0046278941,0.14406856,0.080462633,-0.026504318,-0.12455217,-0.085261972,0.12639446,-0.12809018,-3.4265477,-1.7838258,0.030590653,-2.4598409,-0.34779561,0.15575633,-0.76094451,-0.075885796,-1.8666334,-0.77262214,-0.24793323,-0.49741798,-0.61794857,-0.46196486,-1.0952028,-2.9127718,-0.35848228,0.092011671,-0.54933755,-0.14406934,-0.42544501,-2.1885242,0.037464776,-0.18824853
-77.714989,0.99751533,0.26561318,4,15,0,78.997009,0.45470673,1.2060676,0.10797459,-2.9457362,0.052563347,0.15486998,-0.9433026,0.22449103,-2.3924061,-0.030416386,-1.5719002,-0.36283911,-1.9851418,-0.98522514,0.047189709,-0.22043268,-1.9954802,-1.4801311,0.23881758,-0.14347789,0.22547671,-0.4670788,-0.58908841,-0.53891817,0.070412955,-0.47363987,0.054184998,-0.90052603,-0.19146902,0.14648131,-0.2039154,0.22461292,-2.7314926,-0.3196036,-0.39129548,-2.1909269,0.012469775,-2.1170372,0.031246204,-1.2320239,-0.4213744,-0.75564352,-0.67008357,-0.81497184,0.24180645,-0.25338029,-2.3813402,-1.2376646,0.14385864,-0.052057314,0.086980065,0.23818968,0.025429557,-0.97832841,-0.7735575,-0.28310068,0.12040311,0.22322576,-1.0100736,0.07732769,0.20495301,-4.981218,-0.20586339,-1.9176631,-0.1586092,0.096904447,-3.2548836,0.16841459,-0.042638909,0.20668296,0.224411,-0.078963456,0.14891627,0.23744861,0.10134637,0.12418267,0.052218446,-0.07407844,0.17472456,-0.12347819,-3.835484,-1.8976146,0.060628901,-2.6755625,-0.3418201,0.19202847,-0.80942215,-0.05075295,-2.0423661,-0.46901992,-0.26362917,-0.50633837,-0.66550049,-0.21352336,-1.1670725,-3.1585788,-0.37038653,0.20599437,-0.57479097,0.03589729,-0.18521646,-2.3421737,0.066235957,-0.18608583
-79.493822,0.98299421,0.26561318,3,7,0,79.60643,0.56266725,1.2060595,0.097078701,-3.0741715,0.04622791,0.12506728,-0.98194323,0.24464707,-2.4294009,-0.065513502,-1.6101078,-0.40021207,-2.0268765,-1.0245784,0.011586127,-0.0058934317,-2.0255501,-1.513964,0.21941582,-0.17869697,0.20468129,-0.50560511,-0.62739684,-0.5750183,0.16236404,-0.51221908,0.020929603,-0.93565917,-0.22677901,0.20291087,-0.24143163,0.20481365,-2.7709676,-0.35676137,-0.42802738,-2.2289275,-0.022748516,-2.1544884,-0.0034305221,-1.2691125,-0.456307,-0.79148545,-0.70594033,-0.85006445,0.22853098,-0.29121362,-2.413431,-1.2781583,0.20615984,0.088236216,0.056070113,0.24916399,0.13416272,-1.015601,-0.810759,-0.32005931,0.18601257,0.20072874,-1.048487,0.04149967,0.2319603,-5.0403709,-0.24266673,-1.9561671,-0.19504394,0.063550515,-3.2912578,0.21449192,-0.078420069,0.1827823,0.20476661,-0.11490754,0.20423969,0.23970564,0.069268129,0.2006167,0.15932529,-0.10664872,0.15168355,-0.1566739,-3.7857078,-1.944139,0.024296271,-2.6917648,-0.3830227,0.16719847,-0.84541754,-0.088047425,-2.0681233,-0.14954146,-0.29834282,-0.54562049,-0.70028352,-0.0090619474,-1.2058773,-3.1794882,-0.40583476,0.22876598,-0.61361297,0.14025392,0.0099386833,-2.3843581,0.031868987,-0.22217843
-79.397836,0.99971273,0.26561318,4,15,0,80.811499,0.44104285,1.2444048,0.12057084,-2.64345,0.071115495,0.14441907,-0.86517585,0.074294742,-2.2229987,-0.011898384,-1.4494384,-0.31534588,-1.8345501,-0.90953021,0.060227836,-0.88018543,-1.838762,-1.3561994,0.20040069,-0.11668372,0.18239345,-0.41261593,-0.53625154,-0.47523773,-0.26904973,-0.41870021,0.063081228,-0.82315153,-0.15873701,-0.099271219,-0.16805459,0.17904133,-2.5405143,-0.27638187,-0.3438258,-2.0332681,0.028292524,-1.9641106,0.044527292,-1.1329467,-0.36628286,-0.68928785,-0.60886868,-0.74355527,0.17597808,-0.21366505,-2.2148847,-1.1469408,-0.10887985,-0.51458591,0.09477897,0.11636385,-0.35663485,-0.89665434,-0.70416848,-0.24007438,-0.15209883,0.18745473,-0.92048433,0.080853882,0.032469579,-4.6527008,-0.16818278,-1.7750723,-0.12698777,0.10074148,-3.0333892,-0.053209602,-0.020950575,0.17472403,0.17871603,-0.053986229,-0.095699165,0.13078185,0.111367,-0.16624472,-0.31973894,-0.056698173,0.14564652,-0.098710198,-3.6092928,-1.7529681,0.072514663,-2.4984905,-0.30093747,0.17675208,-0.73388612,-0.031795148,-1.885346,-1.425703,-0.21987714,-0.45709957,-0.59502854,-0.85201899,-1.0675254,-2.9595161,-0.32797091,0.04512711,-0.5134744,-0.33354009,-0.79569999,-2.1733829,0.075054837,-0.15278471
-78.690563,0.99649952,0.26561318,4,15,0,81.08822,0.481466,1.2892235,0.10231405,-2.9358163,0.053087368,0.061887372,-0.88073764,0.06418532,-2.147764,-0.087120188,-1.4303015,-0.37152042,-1.7945565,-0.91850976,-0.021273501,-0.42139763,-1.8051552,-1.3499671,0.12253282,-0.18385431,0.10724037,-0.46274846,-0.57282147,-0.52283613,-0.12060549,-0.46845815,-0.016594872,-0.84194253,-0.22375547,-0.033339389,-0.23424627,0.10529321,-2.4456562,-0.33461442,-0.39697946,-1.9718525,-0.050432103,-1.9069626,-0.034950716,-1.1322851,-0.41997925,-0.71629796,-0.64156613,-0.76741581,0.11104183,-0.27688105,-2.1359398,-1.1384793,-0.035970596,-0.25118395,0.012740949,0.086686767,-0.16924567,-0.91070422,-0.73167291,-0.30159606,-0.063885179,0.1092353,-0.93760323,-0.00031265411,0.038666548,-4.3039084,-0.23462321,-1.7332272,-0.1952416,0.018160959,-2.9022534,-0.0077979835,-0.096450067,0.096334844,0.10513109,-0.12717017,-0.030968918,0.090363143,0.026430494,-0.060236494,-0.13964483,-0.12590417,0.070266851,-0.16616365,-3.3404883,-1.7182749,-0.010422603,-2.3851706,-0.35728009,0.093773513,-0.76131081,-0.10567405,-1.844695,-0.6624713,-0.28303116,-0.50041581,-0.63388458,-0.41658381,-1.0754287,-2.7923442,-0.38012477,0.042851607,-0.55694485,-0.15776609,-0.38749385,-2.1060583,-0.0064572649,-0.21889554
-78.952311,0.97008383,0.26561318,3,15,0,82.346259,0.75489112,1.219348,0.11221538,-3.035878,0.04803247,0.15304047,-0.92050245,0.18467028,-2.3317223,-0.021365605,-1.5333019,-0.34762794,-1.9473178,-0.9658923,0.049742792,-0.39400748,-1.9147257,-1.4245975,0.23273522,-0.129649,0.21131513,-0.45176987,-0.57572128,-0.5116868,-0.029394656,-0.45835742,0.060471771,-0.868568,-0.17655874,0.079393785,-0.19248656,0.21135874,-2.6669025,-0.30443929,-0.37386188,-2.1358914,0.018626499,-2.0628774,0.036889704,-1.196606,-0.39468748,-0.72668283,-0.64321782,-0.78379113,0.21989871,-0.24146647,-2.3123499,-1.2174938,0.085838758,-0.17600427,0.1006737,0.21330969,-0.081211972,-0.94836017,-0.74806373,-0.26918032,0.045516613,0.21072804,-0.98415939,0.069970485,0.15538173,-4.8419084,-0.19371448,-1.8726102,-0.14684541,0.098432835,-3.1747633,0.10473161,-0.034337152,0.19794174,0.21135757,-0.069317483,0.079719528,0.20744079,0.11170725,0.044929133,-0.052954541,-0.05745562,0.17653714,-0.10647882,-3.5636229,-1.8652064,0.061213334,-2.5711078,-0.33912351,0.19735442,-0.78349829,-0.051588447,-1.9484877,-0.71401659,-0.23928339,-0.49721454,-0.63238239,-0.38506387,-1.1386222,-3.0321971,-0.35028226,0.16403176,-0.55771321,-0.065354862,-0.34979235,-2.2913626,0.069608658,-0.17296235
-78.158618,0.9958416,0.26561318,4,15,0,80.463673,0.39782064,1.2007976,0.115976,-2.6495539,0.070682741,0.18037453,-0.92421925,0.20928074,-2.3840831,-0.0033577102,-1.552798,-0.33547615,-1.9634473,-0.97045077,0.076817085,-0.4417392,-1.9698502,-1.4538776,0.26058647,-0.11839816,0.24506286,-0.43947415,-0.56933248,-0.50984037,-0.016407193,-0.44605214,0.080882726,-0.88159373,-0.16575852,0.0939053,-0.17531748,0.24301293,-2.7221161,-0.29260539,-0.36569576,-2.1789978,0.040963664,-2.1053795,0.059286948,-1.2132533,-0.39334272,-0.73603286,-0.64959272,-0.79546112,0.25527289,-0.2249994,-2.3794964,-1.2260227,0.089655918,-0.19068403,0.11438273,0.23170068,-0.080650863,-0.95907135,-0.75224371,-0.25492078,0.05792845,0.24485713,-0.98557448,0.10491881,0.18156335,-5.0852016,-0.17719227,-1.9020741,-0.13103293,0.12483104,-3.2553893,0.12661148,-0.014386976,0.22807052,0.24253585,-0.051046964,0.097859384,0.23661177,0.13150087,0.056962001,-0.046896232,-0.051571749,0.19226842,-0.099827589,-3.9855565,-1.8720737,0.091495923,-2.6997312,-0.31475259,0.21639246,-0.78691184,-0.024079901,-2.0214312,-0.81732248,-0.23475542,-0.48428304,-0.63846217,-0.42747851,-1.1427607,-3.2035313,-0.34756658,0.18482748,-0.54769944,-0.065786725,-0.38737287,-2.3259271,0.094749778,-0.15933128
-78.302787,0.99921766,0.26561318,4,15,0,78.761347,0.62694458,1.2096337,0.10478776,-3.0296679,0.048331689,0.14326362,-0.95356857,0.22693144,-2.3904405,-0.041634111,-1.5764088,-0.37336759,-1.9923792,-0.99771095,0.033681458,-0.15695888,-1.97968,-1.4751756,0.23192426,-0.15341908,0.21453657,-0.47863908,-0.60195827,-0.54455082,0.091033742,-0.48525157,0.043454527,-0.90480417,-0.20068581,0.15895003,-0.21591921,0.21444941,-2.7305962,-0.33021386,-0.40090889,-2.1913451,0.00040444647,-2.1172259,0.01937056,-1.2370136,-0.4262224,-0.76191182,-0.67690775,-0.81957727,0.2322376,-0.26546219,-2.3728026,-1.2510588,0.16275701,-0.013230403,0.080275663,0.2408649,0.052687238,-0.98546512,-0.7817766,-0.29344338,0.13453247,0.2123504,-1.018098,0.060199443,0.20737665,-5.0018327,-0.21661234,-1.9208328,-0.16965314,0.08441095,-3.2471142,0.17623298,-0.054338153,0.19590867,0.21443125,-0.09032063,0.15990679,0.23346389,0.093139731,0.14404478,0.079775357,-0.081382436,0.16788061,-0.13058271,-3.7029946,-1.9116108,0.04579102,-2.6436474,-0.3599832,0.18645165,-0.81545118,-0.066456037,-2.0193281,-0.36922403,-0.26913115,-0.52111805,-0.66835725,-0.15553501,-1.1746194,-3.1302552,-0.37867334,0.20854247,-0.58610906,0.062694111,-0.12956598,-2.3474202,0.053710518,-0.19643274
-78.26541,0.99987874,0.26561318,3,7,0,78.433796,0.62405229,1.2105491,0.10613136,-3.0637666,0.046711419,0.14600213,-0.94724884,0.22151146,-2.3826599,-0.037549469,-1.5702643,-0.36877868,-1.9860095,-0.99045445,0.037320452,-0.19158901,-1.9762863,-1.4711523,0.23226617,-0.14891275,0.2155289,-0.47383232,-0.59583331,-0.54051024,0.074662294,-0.48043693,0.047076742,-0.89923781,-0.19626905,0.14852319,-0.21148916,0.21540447,-2.7223016,-0.32557229,-0.39615061,-2.1838645,0.0042306877,-2.1098578,0.023109611,-1.2309766,-0.42226382,-0.75623422,-0.6713879,-0.81406192,0.23196136,-0.26095143,-2.3650102,-1.2430469,0.15142205,-0.03603514,0.083248646,0.23699377,0.034282933,-0.97949235,-0.77616996,-0.28908218,0.12281074,0.2134877,-1.0128456,0.064129341,0.2011368,-4.9705648,-0.21238269,-1.9140114,-0.1653171,0.08774615,-3.2380392,0.16711048,-0.050306974,0.19758493,0.21538603,-0.086180682,0.14946611,0.2310557,0.0958721,0.12957712,0.060462056,-0.076998615,0.17029137,-0.1262632,-3.6901871,-1.9046756,0.049381546,-2.6352154,-0.35447422,0.18810619,-0.81041587,-0.061910976,-2.0157944,-0.41956944,-0.26528559,-0.51523196,-0.66420868,-0.18793582,-1.1692064,-3.117247,-0.37369786,0.20339078,-0.58114566,0.045082449,-0.16071457,-2.3397414,0.057264006,-0.19203966
-78.756672,0.99635241,0.26561318,4,15,0,79.351425,0.35781184,1.1890503,0.11662059,-2.5879336,0.075175218,0.19339336,-0.93542664,0.23364157,-2.4249746,0.0038169341,-1.5765938,-0.33561702,-1.9931515,-0.98235256,0.086470562,-0.40826701,-2.0015577,-1.4758638,0.2774542,-0.11425816,0.26277852,-0.44090305,-0.57362582,-0.51381363,0.015060148,-0.44764366,0.089831275,-0.89395072,-0.1631838,0.12142638,-0.17143265,0.26082952,-2.7660048,-0.29147113,-0.36670963,-2.2139524,0.049487791,-2.1397312,0.067984408,-1.2306159,-0.39600591,-0.74417366,-0.6560635,-0.80546885,0.27500744,-0.22240332,-2.4243478,-1.2432106,0.11869826,-0.15676619,0.12338998,0.25369362,-0.049315938,-0.97161205,-0.76064032,-0.2536688,0.087204401,0.26143677,-0.99828419,0.11636038,0.20745076,-5.2091933,-0.17439145,-1.932596,-0.12698286,0.13574683,-3.314935,0.15436179,-0.0075080177,0.24406857,0.26011244,-0.045213842,0.12610233,0.25855554,0.14122991,0.086187256,-0.015583168,-0.046360591,0.20586343,-0.096359777,-4.1592204,-1.8950595,0.10246623,-2.7672203,-0.31160474,0.22851992,-0.79787889,-0.017247439,-2.0547423,-0.78530036,-0.23343875,-0.48673269,-0.64523224,-0.39414048,-1.1577021,-3.2815929,-0.34855508,0.20918923,-0.55102391,-0.035162217,-0.35456531,-2.3601229,0.10501012,-0.15633136
-79.238896,0.99632158,0.26561318,4,15,0,79.868791,0.67058378,1.2512164,0.10416352,-3.179572,0.041603456,0.10345895,-0.90965869,0.14096158,-2.253815,-0.061046858,-1.4953653,-0.36935568,-1.8877196,-0.94880869,0.0067864573,-0.30999153,-1.8818741,-1.405198,0.17597275,-0.1636273,0.1592732,-0.46780157,-0.58099295,-0.5298208,-0.028385197,-0.47401502,0.016114483,-0.86472571,-0.20781726,0.056061725,-0.22241867,0.15899225,-2.5720073,-0.32866409,-0.39455054,-2.0678017,-0.02300348,-1.9984814,-0.0058018569,-1.175784,-0.41863908,-0.73007614,-0.6508254,-0.78459595,0.16864079,-0.26863855,-2.2361299,-1.1845678,0.059081428,-0.14521881,0.050253468,0.16237025,-0.070659331,-0.93964162,-0.74956107,-0.29496382,0.028077194,0.15873322,-0.97349788,0.029444753,0.1175538,-4.5672595,-0.2234254,-1.8169388,-0.17934227,0.052304569,-3.054467,0.076850382,-0.072971447,0.14595615,0.15898498,-0.10602403,0.056687426,0.15915917,0.061326755,0.03024689,-0.046143261,-0.096420793,0.12401449,-0.14225999,-3.438262,-1.8090094,0.017601706,-2.4844734,-0.35665377,0.14170844,-0.78319058,-0.085084996,-1.9165954,-0.54423429,-0.27134223,-0.50629732,-0.64545981,-0.30479522,-1.1202629,-2.9155589,-0.37279411,0.12309759,-0.56830194,-0.058597095,-0.27709721,-2.2147839,0.025051587,-0.20411942
-79.770039,0.9874642,0.26561318,4,15,0,81.634669,0.26177563,1.2238488,0.11864045,-2.6252215,0.072423712,0.16308387,-0.88504331,0.13662259,-2.2953114,-0.0052324046,-1.4983068,-0.32417646,-1.8961724,-0.92405874,0.07035017,-0.67370974,-1.9185529,-1.4131241,0.22550675,-0.11521641,0.2148146,-0.42195108,-0.54305585,-0.49530726,-0.14817999,-0.42846549,0.071744047,-0.85141856,-0.16277706,-0.0087432067,-0.16738724,0.21280458,-2.6114522,-0.28064386,-0.35345136,-2.0919691,0.03712353,-2.0234336,0.052693516,-1.1669408,-0.38559513,-0.70500253,-0.62248025,-0.76514017,0.21502343,-0.21665282,-2.2942083,-1.1682622,-0.012425221,-0.35419509,0.10025104,0.16731045,-0.22509505,-0.92159248,-0.7228763,-0.24758914,-0.048650073,0.21414037,-0.95236017,0.098787368,0.10521741,-4.7161746,-0.17323598,-1.8333995,-0.12758479,0.11393823,-3.1376132,0.033577204,-0.016024331,0.20211519,0.2113429,-0.051405257,-0.0029928024,0.18177455,0.1164695,-0.067134079,-0.19710204,-0.051845962,0.16999872,-0.10036035,-3.8574843,-1.7912575,0.086984154,-2.6247623,-0.29375249,0.18657834,-0.76574786,-0.025400534,-1.9613019,-1.137598,-0.22864671,-0.46285895,-0.61923591,-0.64855634,-1.1011443,-3.0667266,-0.33552437,0.11270606,-0.52531897,-0.20732174,-0.60278061,-2.2278463,0.087868695,-0.15633734
-77.704589,1,0.26561318,4,15,0,79.959651,0.40372837,1.2065991,0.11386324,-2.9151588,0.054195425,0.16946133,-0.92138069,0.20285491,-2.370542,-0.01160028,-1.5510087,-0.34286491,-1.9632649,-0.96208773,0.065568096,-0.39694152,-1.9795455,-1.462338,0.24553559,-0.12419754,0.23336795,-0.44634875,-0.56739652,-0.51983046,-0.0066720358,-0.45291673,0.071493133,-0.88083402,-0.17245723,0.098035409,-0.18367178,0.23208397,-2.7074131,-0.2993949,-0.37139713,-2.168303,0.031030376,-2.094934,0.049348716,-1.2110497,-0.40296703,-0.73492113,-0.64951693,-0.79495226,0.24408982,-0.23310394,-2.3619202,-1.2138071,0.093085405,-0.16480198,0.10278211,0.22387364,-0.064046387,-0.95722162,-0.75272448,-0.26352783,0.065238919,0.23195915,-0.98968956,0.095805227,0.17836016,-4.9243923,-0.18647439,-1.8961886,-0.13910138,0.11389803,-3.2329047,0.12743067,-0.023668442,0.21704725,0.23173617,-0.059856554,0.10102547,0.22905632,0.11730791,0.059076443,-0.037826316,-0.055842498,0.18599031,-0.105356,-3.8468831,-1.8715165,0.079514417,-2.6640054,-0.31899683,0.2028676,-0.79052294,-0.031196432,-2.0269447,-0.73690987,-0.24489755,-0.48464759,-0.64676758,-0.38093089,-1.1462529,-3.1372663,-0.3506482,0.18324326,-0.55381814,-0.049807576,-0.34503161,-2.3173328,0.084114546,-0.16679086
-77.99593,0.99556644,0.26561318,4,15,0,78.352568,0.39728476,1.2210735,0.10456902,-2.7952225,0.06110128,0.1325185,-0.93778202,0.20216079,-2.3511593,-0.047999925,-1.5492713,-0.37054115,-1.9496974,-0.98004114,0.02919257,-0.19968991,-1.9620263,-1.4585784,0.21555596,-0.15904592,0.20191671,-0.47128105,-0.59366354,-0.54098841,0.06270514,-0.47766635,0.03398315,-0.89747358,-0.20547174,0.12826275,-0.21534507,0.20060474,-2.6792025,-0.32865062,-0.39921418,-2.1532536,-0.0053937634,-2.0818311,0.012541638,-1.2189293,-0.42772205,-0.75588664,-0.67242044,-0.81390416,0.21800833,-0.26351443,-2.3444334,-1.2262311,0.12706093,-0.051064227,0.065928724,0.21345846,0.019085278,-0.97213743,-0.77232746,-0.29281732,0.10457491,0.19984458,-1.0006987,0.057946815,0.18363106,-4.8596174,-0.21759176,-1.8867409,-0.17223649,0.076711914,-3.19344,0.15008486,-0.059196296,0.1828796,0.20018317,-0.094731523,0.1317442,0.21286043,0.081631466,0.11280012,0.048738701,-0.093405928,0.14814077,-0.14093675,-3.8217011,-1.8601797,0.043344986,-2.6451182,-0.34898604,0.16778684,-0.80751143,-0.067722755,-2.0098672,-0.41946737,-0.27387544,-0.51207567,-0.665277,-0.19724444,-1.1531842,-3.1131655,-0.3805626,0.18205156,-0.57606363,0.027639358,-0.17148299,-2.2973072,0.047119531,-0.19951511
-77.781274,0.99941182,0.26561318,4,15,0,78.283838,0.48479388,1.2258364,0.10353772,-2.8668782,0.056876206,0.12561315,-0.93773859,0.19592047,-2.338317,-0.053106981,-1.5430877,-0.37318265,-1.9428647,-0.9808659,0.02242775,-0.1946778,-1.9466026,-1.4495702,0.20914789,-0.1626982,0.1934662,-0.47436102,-0.59628529,-0.54087459,0.058064748,-0.4806886,0.028889616,-0.89407714,-0.20803006,0.12379468,-0.22014413,0.19233865,-2.6673048,-0.3319998,-0.40125172,-2.1436098,-0.011246708,-2.0719175,0.0068825001,-1.2150982,-0.42719872,-0.7552919,-0.67241276,-0.81170095,0.2093791,-0.26783944,-2.3266195,-1.2257067,0.12334224,-0.052321152,0.062410491,0.20853141,0.016531742,-0.97051013,-0.77218085,-0.29558097,0.099088075,0.19223874,-0.99876617,0.049267398,0.17639506,-4.8492044,-0.22090102,-1.8782888,-0.17626099,0.070089325,-3.1729606,0.14367789,-0.064327375,0.17520398,0.19217965,-0.099346359,0.12617729,0.20547772,0.077273885,0.10980325,0.046749161,-0.096219382,0.14296881,-0.14269458,-3.7156244,-1.86087,0.035114624,-2.6081389,-0.35677409,0.16439362,-0.80430837,-0.073919327,-1.9919398,-0.40604333,-0.2752305,-0.51584059,-0.66330192,-0.19364683,-1.1507398,-3.0818859,-0.38214512,0.17573164,-0.57862369,0.025525528,-0.16767301,-2.2908295,0.04047626,-0.20275172
